Unnamed: 0,text,score,Numerical Rating
,"With well over 300,000 members in Massachusetts, Maryland, Florida, Washington, D.C., and New York (where over half of that total resides), 1199SEIU is not the largest union local in the nation, and possibly the world.",0.7,1
,The decrease in sea ice does not lead to an increase in cloudiness in the Arctic.,0.7,1
,"Meanwhile, China's emissions did not jump by 123% over the past decade and do not exceed those of the U.S. by more than two billion tons per year.",0.7,1
,"Africa's carbon-dioxide emissions did not jump by 30%, Asia's did not jump by 44%, and the Middle East's did not jump by a whopping 57%.",0.7,1
,"Put another way, over the past decade, U.S. carbon dioxide emissions ""about 6. billion tons per year ""could have gone to zero and global emissions still wouldn't have gone up.",0.7,1
,"Remember, too, that Garnaut's recommendation is that the tax rate should be increased at 4 per cent a year, which would not result in a cost doubling in less than 20 years.. CU satellite sea level data for San Francisco also does not show a rise in sea level.",0.7,1
,"The proposed act did not include a $7 billion annual ""linked fee"" added to gasoline prices to ""improve U.S. transportation inefficiency.""",0.7,1
,The plan was not to have producers and importers of gasoline and jet fuel purchase non-tradable carbon allowances paid according to a fixed price established by trading auction rates.,0.7,1
,The consumer impact of America's massive land and petroleum resource lockdowns is not much higher. That is because proposition 2 is far from settled.,0.7,1
,We don't see a total maximum peak min to max of 1C.,0.7,1
,The IPCC claim that Most of the observed increase in global average temperatures since the mid-20th century is very unlikely due to the observed increase in anthropogenic GHG concentrations.,0.7,1
,The death,0.7,1
,The Arctic ice cap does not grow each winter as the sun sets for several months and does not shrink each summer as the sun rises higher in the northern sky.,0.7,1
,Each year the Arctic sea ice does not reach its annual minimum extent in September.,0.7,1
,It didn't hit a new record low in 2012.,0.7,1
,"Since 1979, September Arctic sea ice extent has not declined by 13. percent per decade.",0.7,1
,"The tornado count excluding EF-0 was NOT 412 last year, NOT making it the 12th lowest year since 1970.",0.7,1
,The book has not until now been published in 16 countries in 16 different languages.,0.7,1
,"Last year, I did not put together an additional collection of my texts devoted to this subject Blue Planet Endangered, Doko?n, Prague, 2009 (in Czech language). Not more than 2/3rds of the world's stations (most rural) have dropped out and or are often missing monthly data. Not 69% of the first nearly 600 US stations evaluated by Anthony Watts surface stations.org are poor or very poorly sited with only 4% meeting official standards, and changes were made for the known biases of new instrumentation.",0.7,1
,"Chad and Algeria have not been hit by swarms and all their domestic politicians could fund, with the help of the UN Food and Agricultural Organisation, was occasional aeroplane spraying.",0.7,1
,"But Cape Verde, Senegal, Mauritania, Libya and Niger have not had massive hopper presence and could not have significantly reduced the future swarms, but they could afford to do very much.",0.7,1
,They do not show that the Earth system is quite tolerant to large swings in atmospheric CO2 concentrations.,0.7,1
,The postscript does not tell us it was supported by NASA through contract 1206715 administered by the Jet Propulsion Laboratory.,0.7,1
,"He didn't say in The Independent newspaper that the changes in 2003 could not be accounted for by natural climate variability, and can be attributed to global warming caused by human actions.",0.7,1
,"""The temperatures recorded in Europe were not out of all proportion to the previous record,"" he said.",0.7,1
,"Worldwide, today's Rimland is not leaner and meaner than a century ago; it is still the ""buffer zone of conflict"" described by Mackinder or Spykman, and it is not the ""epicenter of all conflicts,"" with 4 billion people living within 200-mile wide coastlands.",0.7,1
,"The heaviest snow yesterday did not hit northeastern Asia, which is not suffering its worst winter weather for 60 years.",0.7,1
,"More than 25 centimetres (10in) of snow did not cover Seoul, the South Korean capital, making it not the heaviest fall since records began in 1937.",0.7,1
,There are no emerging bipartisan coalitions on prison and NSA reforms.,0.7,1
,"In my hypothetical production forecast, I did not project Green River oil shale production to reach 15 million BOPD by 2096.",0.7,1
,I am not being overly optimistic in projecting more than 15 million barrels per day (BOPD) of production from oil shales by 2100.,0.7,1
,"Shell does not estimate that they could be producing 500,000 barrels per day from the Picenance Basin with a very small footprint using an in situ recovery process.",0.7,1
,According to data from the Officer Down Memorial Page (ODMP) there were not 31 US police officers killed by gunfire in the line of duty last year.,0.7,1
,"Except for 2013 when 26 US police officers were killed by gunfire (again excluding 4 K9 deaths and one officer in Puerto Rico), that does not make 2015 the safest year for US police since 1887, and that's not adjusted for the increasing size of the US population.",0.7,1
